id,left,top,right,bottom,District,DEM_mean,Slope_mean,LandCover_mean,ppp_sum,NDVI_JFM,NDVI_AMJ,NDVI_JAS,NDVI_OND,NDWI_JFM,NDWI_AMJ,NDWI_JAS,NDWI_OND,Soil_Phosp,Soil_Coppe,Soil_Iron,Soil_Magne,Rainfall,Soil_Boron,Soil_Alumi,Soil_Potas,LST_JFM,LST_AMJ,LST_JAS,LST_OND
13146,633564.9928,147771.7992,638564.9928,142771.7992,SIRONKO,1079.9598,88.3726,3,1270.1,1.00,0.40,0.22,0.82,0.78,0.05,0.30,0.97,1806.73,583.85,250.52,824.44,71.7259660040763,128.42,879.33,438.71,1140,1769,835,545
13147,633564.9928,142771.7992,638564.9928,137771.7992,SIRONKO,1098.0983,89.1596,4,2860.1,0.89,0.74,0.52,0.94,0.82,0.88,0.49,0.47,1594.28,460.60,313.85,631.17,71.7259660040763,114.69,839.65,361.23,2745,49,229,2236
13148,633564.9928,137771.7992,638564.9928,132771.7992,SIRONKO,1167.6967,89.9499,4,1009.7,0.24,0.40,0.02,0.87,0.27,0.38,0.17,0.28,1414.42,306.48,345.80,469.32,69.2913506028915,81.32,793.60,263.88,52,2423,711,1346
13149,633564.9928,132771.7992,638564.9928,127771.7992,SIRONKO,1358.3621,89.9935,4,864.2,0.47,0.07,0.16,0.87,0.18,0.09,0.54,0.96,2012.45,285.88,376.88,500.05,69.2679443515699,88.88,816.21,248.92,2565,638,2384,2211
13150,633564.9928,127771.7992,638564.9928,122771.7992,SIRONKO,1259.1792,89.9932,4,939.4,0.20,0.54,0.84,0.11,0.93,0.50,0.85,0.05,1811.29,303.85,360.31,522.32,69.0059970985109,85.03,825.39,234.16,2037,330,2733,2215
13151,633564.9928,122771.7992,638564.9928,117771.7992,MBALE,1297.2013,89.9634,4,593.4,0.10,0.93,0.61,0.54,0.44,0.30,0.91,0.20,2158.55,318.62,346.68,554.42,65.860521871377,91.27,822.21,239.70,897,2540,1639,273
13152,633564.9928,117771.7992,638564.9928,112771.7992,MBALE,1540.9383,89.9961,4,221.2,0.56,0.83,0.56,0.44,0.11,0.58,0.36,0.81,2291.44,286.54,346.13,519.56,65.8756104609891,113.71,922.50,247.92,275,2595,1490,508
13153,633564.9928,112771.7992,638564.9928,107771.7992,MBALE,1328.4811,89.9930,4,1374.9,0.56,0.56,0.41,0.17,0.40,0.83,0.46,0.45,2490.45,296.12,383.08,517.39,66.3834426934739,84.13,855.16,229.88,1847,693,2457,112
13154,633564.9928,107771.7992,638564.9928,102771.7992,MANAFWA,1209.4177,89.9264,4,2818.4,0.53,0.47,0.01,0.71,0.68,0.36,0.20,0.53,2737.66,286.18,425.66,481.30,68.8038330547096,70.01,867.32,205.88,2106,2210,1945,2097
13155,633564.9928,102771.7992,638564.9928,97771.7992000003,MANAFWA,1253.2785,89.9920,4,822.4,0.99,0.58,0.60,0.62,0.30,0.65,0.38,0.39,2267.63,290.34,418.50,439.42,68.8038330547096,76.26,851.81,187.96,1333,1491,1446,1252
13156,633564.9928,97771.7992000003,638564.9928,92771.7992000003,MANAFWA,1197.2438,89.9509,4,1137.8,0.18,0.23,0.09,0.37,0.91,0.03,0.25,0.44,1506.61,321.50,307.07,444.24,69.6494238788291,76.20,819.87,195.42,2622,2529,1037,747
13157,633564.9928,92771.7992000003,638564.9928,87771.7992000003,TORORO,1191.0532,89.9499,4,2792.2,0.01,0.02,0.15,0.10,0.01,0.29,0.62,0.23,1810.49,297.61,272.07,375.01,71.8756104609891,71.62,786.63,176.40,2503,815,2635,2361
13158,633564.9928,87771.7992000003,638564.9928,82771.7992000003,TORORO,1227.0703,89.9540,4,1111.5,0.20,0.86,0.18,0.68,0.41,0.10,0.11,0.59,2125.27,276.15,256.01,366.40,71.8756104609891,77.89,770.21,173.97,2654,184,479,66
13159,633564.9928,82771.7992000003,638564.9928,77771.7992000002,TORORO,1241.4657,89.9853,4,2053.1,0.72,0.42,0.57,0.20,0.46,0.36,0.06,0.11,1870.70,278.03,222.94,348.88,76.3474770931564,79.10,776.83,192.00,1538,2103,279,1465
13160,633564.9928,77771.7992000002,638564.9928,72771.7992000002,TORORO,1191.4907,89.9209,4,1592.2,0.47,0.87,0.16,0.11,0.15,0.42,0.00,0.67,1282.27,284.40,193.25,370.81,84,80.42,758.89,205.49,2896,2011,694,2674
13161,633564.9928,72771.7992000002,638564.9928,67771.7992000002,TORORO,1135.7623,89.6768,4,112.2,0.69,0.17,0.37,0.30,0.93,0.47,0.33,0.65,1293.43,291.26,208.48,389.26,84,77.58,802.79,189.82,1331,1273,2818,2616
13218,638564.9928,422771.7992,643564.9928,417771.7992,,1013.5302,89.9505,2,2670.5,0.86,0.84,0.33,0.41,0.35,0.61,0.59,0.38,2217.03,390.22,103.94,887.36,54,123.27,753.12,473.36,489,2805,2634,1506
13219,638564.9928,417771.7992,643564.9928,412771.7992,KAABONG,1059.4626,89.9858,2,1890.4,0.78,0.23,0.64,0.86,0.53,0.19,0.65,0.09,2092.41,367.67,106.48,915.74,54.5976320365781,116.50,814.30,453.53,2533,1289,1090,1237
13220,638564.9928,412771.7992,643564.9928,407771.7992,KAABONG,1574.2575,89.9950,2,1930.8,0.33,0.54,0.51,0.93,0.56,0.05,0.34,0.84,2274.04,277.85,122.92,939.85,58,88.45,934.84,411.38,432,2797,387,17
13221,638564.9928,407771.7992,643564.9928,402771.7992,KAABONG,1786.7966,89.9943,2,129.2,0.14,0.41,0.25,0.17,0.96,0.16,0.38,0.70,2247.89,276.88,123.80,930.84,58,79.92,932.84,399.11,30,2393,2930,511
13222,638564.9928,402771.7992,643564.9928,397771.7992,KAABONG,1798.1468,89.9921,3,757.8,0.29,0.97,0.28,0.41,0.16,0.06,0.86,0.57,2016.35,316.17,111.09,890.53,58,102.84,876.57,465.08,368,2398,226,1730
13223,638564.9928,397771.7992,643564.9928,392771.7992,KAABONG,1759.4451,89.9918,3,2534.8,0.74,0.99,0.95,0.82,0.72,0.04,0.49,0.04,2012.01,320.72,108.92,898.96,58,113.94,849.69,524.15,526,1898,572,2546
13224,638564.9928,392771.7992,643564.9928,387771.7992,KAABONG,1773.8751,89.9909,3,394.4,0.10,0.54,0.44,0.66,0.78,0.26,0.02,0.92,2278.79,314.58,100.51,856.64,58,117.27,856.87,531.70,2631,1665,1594,2397
13225,638564.9928,387771.7992,643564.9928,382771.7992,KAABONG,1742.6197,89.9918,3,1391.7,0.90,0.34,0.84,0.46,0.68,0.75,0.72,0.31,2159.42,329.82,102.95,854.85,60.8359788041667,116.77,874.80,516.22,2923,2677,1761,661
13226,638564.9928,382771.7992,643564.9928,377771.7992,KAABONG,1671.4486,89.9580,3,1414.4,0.25,0.85,0.24,0.92,0.21,0.88,0.71,0.83,1891.90,297.57,101.98,824.55,66,93.00,824.25,501.47,474,2270,1000,354
13227,638564.9928,377771.7992,643564.9928,372771.7992,KAABONG,1596.0175,89.9897,3,2373.9,0.81,0.13,0.23,0.70,0.48,0.69,0.45,0.98,1768.61,304.51,96.57,843.84,66,106.32,781.51,510.86,2062,196,2185,817
13228,638564.9928,372771.7992,643564.9928,367771.7992,KAABONG,1506.5497,89.9484,3,2805.5,0.56,0.39,0.57,0.56,0.10,0.26,0.89,0.23,2039.53,315.51,93.38,876.62,68.6705728358991,118.02,791.60,494.49,740,673,912,1135
13229,638564.9928,367771.7992,643564.9928,362771.7992,KAABONG,1452.5833,89.7750,3,522.0,0.71,0.95,0.91,0.91,0.55,0.05,0.64,0.79,2243.53,336.03,98.56,935.43,72,123.29,796.69,528.63,1952,2451,1925,2260
13230,638564.9928,362771.7992,643564.9928,357771.7992,KAABONG,1418.2226,89.5110,3,780.4,0.55,0.01,0.04,0.65,0.35,0.64,0.28,0.64,1654.13,344.45,102.05,963.46,72,128.53,802.46,554.50,2240,2946,1389,2410
13231,638564.9928,357771.7992,643564.9928,352771.7992,KAABONG,1397.6972,89.6802,3,2730.4,0.42,0.32,0.93,0.20,0.18,0.91,0.07,0.01,1670.49,350.09,99.35,924.99,69.8192207854949,111.88,758.85,555.10,1216,2543,459,1719
13232,638564.9928,352771.7992,643564.9928,347771.7992,KAABONG,1382.4115,89.9122,3,471.0,0.49,0.10,0.85,0.12,0.49,0.65,0.62,0.96,1627.77,370.39,94.53,867.93,68,114.59,742.75,530.85,2788,1183,600,2396
13233,638564.9928,347771.7992,643564.9928,342771.7992,KAABONG,1347.0804,89.8450,3,383.1,0.82,0.34,0.82,0.57,0.12,0.63,0.35,0.36,1799.83,374.12,92.56,880.67,68,121.48,755.34,518.23,1000,1162,1564,922
13234,638564.9928,342771.7992,643564.9928,337771.7992,KOTIDO,1324.8834,89.6762,3,712.4,0.13,0.04,0.91,0.43,0.61,0.50,0.16,0.76,1827.34,385.65,94.44,971.98,68.6510848462114,128.34,768.76,554.68,1214,848,1260,425
13235,638564.9928,337771.7992,643564.9928,332771.7992,KOTIDO,1301.2596,89.8602,3,934.3,0.39,0.61,0.47,0.84,0.13,0.27,0.91,0.05,1940.06,442.66,100.01,1015.69,69,127.64,795.82,575.30,1505,1361,418,1275
13236,638564.9928,332771.7992,643564.9928,327771.7992,KOTIDO,1271.3549,89.4516,3,1658.7,0.51,0.13,0.28,0.62,0.43,0.82,0.27,0.15,2062.80,455.06,97.58,988.92,69,123.29,802.11,595.91,432,1170,180,575
13237,638564.9928,327771.7992,643564.9928,322771.7992,KOTIDO,1250.7401,89.4036,2,2641.2,0.22,0.45,0.49,0.27,0.83,0.87,0.98,0.46,2077.61,406.62,100.02,883.56,67.5196663326092,124.95,775.09,550.66,2951,583,1646,158
13238,638564.9928,322771.7992,643564.9928,317771.7992,KOTIDO,1245.9715,89.4625,2,1698.8,0.42,0.73,0.09,0.32,0.11,0.14,0.41,0.57,2085.85,343.70,98.35,783.12,67,125.37,735.58,513.06,2456,2668,377,2310
13239,638564.9928,317771.7992,643564.9928,312771.7992,KOTIDO,1255.3347,89.8992,3,2489.7,0.35,0.47,0.01,0.77,0.56,0.33,0.81,0.80,1750.81,342.16,98.11,785.97,67,140.34,740.81,502.62,2538,2586,2802,1815
13240,638564.9928,312771.7992,643564.9928,307771.7992,NAPAK,1246.3618,89.7712,3,1760.3,0.83,0.57,0.39,0.75,0.97,0.43,0.48,0.60,1669.35,350.72,99.46,782.38,63.6416843356301,141.63,747.99,512.73,547,2993,359,311
13241,638564.9928,307771.7992,643564.9928,302771.7992,NAPAK,1220.6828,89.5185,3,1277.5,0.45,0.10,0.25,0.81,0.04,0.65,0.43,0.92,1811.70,373.41,100.80,814.57,63,126.21,757.04,531.21,997,1302,2220,2262
13242,638564.9928,302771.7992,643564.9928,297771.7992,NAPAK,1199.0659,89.4448,3,2386.3,0.41,0.37,0.02,0.95,0.05,0.08,0.80,0.15,1828.43,415.58,99.81,898.19,63,132.99,791.07,534.64,1053,2660,1892,2957
13243,638564.9928,297771.7992,643564.9928,292771.7992,NAPAK,1180.4112,89.1889,3,151.5,0.95,0.48,0.98,1.00,0.38,0.16,0.65,0.32,2152.08,430.50,100.63,896.23,67.7251271388772,132.74,806.64,559.18,2898,152,1653,85
13244,638564.9928,292771.7992,643564.9928,287771.7992,NAPAK,1166.0062,88.9429,3,214.1,0.65,0.19,0.23,0.02,0.45,0.67,0.64,0.47,1952.50,451.61,103.30,874.62,68,126.68,824.61,550.45,764,2721,1082,2813
13245,638564.9928,287771.7992,643564.9928,282771.7992,NAPAK,1152.4633,89.1842,3,1920.4,0.79,0.67,0.52,0.26,0.12,0.74,0.92,0.71,1970.08,516.32,106.55,1003.01,67.9197344754754,121.20,795.45,569.76,100,1034,2855,1253
13246,638564.9928,282771.7992,643564.9928,277771.7992,NAPAK,1142.5421,89.0196,3,1232.7,0.82,0.92,0.68,0.21,0.00,0.36,0.48,0.85,2086.16,481.27,109.73,1031.23,65,129.11,810.19,613.44,1158,1275,2749,743
13247,638564.9928,277771.7992,643564.9928,272771.7992,NAPAK,1138.3313,88.8439,2,1889.0,0.38,0.97,0.43,0.84,0.88,0.28,0.56,0.52,2109.06,503.63,128.27,1028.74,65,128.69,785.09,672.97,1263,16,2396,1318
13248,638564.9928,272771.7992,643564.9928,267771.7992,NAPAK,1145.9047,89.0109,2,346.4,0.29,0.23,0.51,0.22,0.09,0.99,0.17,0.62,1959.08,390.41,135.79,827.86,63.8210364168626,108.38,737.71,638.49,1898,1401,2675,1604
13249,638564.9928,267771.7992,643564.9928,262771.7992,NAPAK,1151.4115,88.9821,3,1483.2,0.17,0.21,0.72,0.14,0.77,0.37,0.44,0.99,2027.21,406.23,157.34,801.50,56,113.87,717.27,640.39,2825,1971,1012,503
13250,638564.9928,262771.7992,643564.9928,257771.7992,NAPAK,1143.1283,89.6976,3,2407.2,0.60,0.55,0.45,0.01,0.49,0.51,0.54,0.72,2146.07,405.28,149.92,881.76,56,116.89,690.91,743.23,2318,2435,505,794
13251,638564.9928,257771.7992,643564.9928,252771.7992,NAPAK,1152.7037,89.3088,3,2053.0,0.49,0.10,1.00,0.50,0.41,0.39,0.33,0.85,1970.54,372.88,144.83,828.79,58.2984589854174,132.81,711.25,632.12,672,2455,39,1812
13252,638564.9928,252771.7992,643564.9928,247771.7992,NAPAK,1162.1807,89.1616,3,1777.2,0.69,0.77,0.45,0.78,0.74,0.19,0.76,0.63,2034.11,428.77,136.39,980.33,66,147.44,747.46,651.03,1647,311,2999,138
13253,638564.9928,247771.7992,643564.9928,242771.7992,NAPAK,1182.2136,89.6078,3,2034.0,0.35,0.14,0.44,0.55,0.01,0.61,0.89,0.53,1798.54,394.36,131.73,885.75,66,119.21,732.90,564.17,1633,305,511,170
13254,638564.9928,242771.7992,643564.9928,237771.7992,NAPAK,1197.0257,89.5567,3,456.3,0.44,0.83,0.96,0.34,0.65,0.71,0.14,0.80,2164.32,415.12,131.37,953.71,67.8985286995245,119.08,776.10,623.79,1849,1562,2180,1478
13255,638564.9928,237771.7992,643564.9928,232771.7992,NAPAK,1268.3370,89.9522,3,1829.6,0.28,0.99,0.49,0.78,0.57,0.04,0.90,0.28,1557.37,340.72,153.36,887.68,72,90.16,830.29,499.04,1685,155,2570,1855
13256,638564.9928,232771.7992,643564.9928,227771.7992,NAPAK,1562.4760,89.9938,2,1310.2,0.90,0.03,0.52,0.66,0.09,0.57,0.50,0.59,2136.18,254.93,195.08,624.76,72,106.89,840.99,391.35,2238,2610,820,106
13257,638564.9928,227771.7992,643564.9928,222771.7992,NAPAK,1565.5422,89.9954,1,1935.8,0.50,0.94,0.90,0.16,0.45,0.55,0.83,0.62,2382.75,226.60,199.15,535.74,68.6411304408009,114.17,818.51,306.40,2055,833,1343,1410
13258,638564.9928,222771.7992,643564.9928,217771.7992,NAPAK,1151.3447,89.8393,3,231.3,0.05,0.25,0.61,0.80,0.67,0.73,0.51,0.64,1660.68,301.90,187.50,775.55,64,116.57,758.68,445.80,1918,1392,2933,1333
13259,638564.9928,217771.7992,643564.9928,212771.7992,NAPAK,1089.0826,88.5891,3,431.0,0.76,0.08,0.85,0.85,0.35,0.94,0.86,0.09,1903.09,433.69,165.73,961.16,64,130.42,783.85,615.73,1128,2053,2511,423
13260,638564.9928,212771.7992,643564.9928,207771.7992,NABILATUK,1071.2737,87.6273,3,2843.5,0.94,0.67,0.68,0.63,0.89,0.03,0.42,0.29,2624.24,491.86,199.35,1018.48,67.5818134915382,148.44,758.04,704.95,1994,84,1863,330
13261,638564.9928,207771.7992,643564.9928,202771.7992,NABILATUK,1068.3831,88.4845,3,1903.4,0.71,0.97,0.22,0.94,0.58,0.78,0.04,0.94,2366.71,638.79,203.32,999.99,71,164.26,795.47,713.21,84,172,375,423
13262,638564.9928,202771.7992,643564.9928,197771.7992,NABILATUK,1062.1125,88.3605,3,558.6,0.95,0.78,0.04,0.92,0.36,0.39,0.30,0.78,2455.32,602.55,207.51,1022.99,71,158.39,797.61,604.34,1461,2880,370,1290
13263,638564.9928,197771.7992,643564.9928,192771.7992,NABILATUK,1059.9342,88.4263,3,1961.3,0.33,0.11,0.75,0.58,0.74,0.77,0.93,0.57,2536.93,758.37,195.39,998.36,66.7733003608583,154.97,852.52,608.62,2265,647,21,397
13264,638564.9928,192771.7992,643564.9928,187771.7992,NABILATUK,1052.8380,88.6391,3,16.8,0.52,0.39,0.73,0.11,0.42,0.36,0.77,0.40,2666.18,878.05,188.74,1085.47,64,163.41,850.85,681.60,1216,2034,61,2512
13265,638564.9928,187771.7992,643564.9928,182771.7992,NABILATUK,1048.0957,88.2072,3,970.5,0.65,0.55,0.68,0.31,0.09,0.78,0.18,0.02,2685.13,841.43,200.94,1079.83,64,162.81,890.01,721.52,115,410,783,2829
13266,638564.9928,182771.7992,643564.9928,177771.7992,NABILATUK,1046.5957,87.8319,3,2197.8,0.54,0.47,0.24,0.19,0.66,0.16,0.66,0.79,2115.51,620.79,199.29,871.42,65.4131706008785,126.19,882.41,507.13,2100,818,574,2185
13267,638564.9928,177771.7992,643564.9928,172771.7992,NAKAPIRIPIRIT,1048.0830,87.4835,2,311.1,0.42,0.38,0.95,0.99,0.89,0.38,0.14,0.84,1889.08,554.96,214.24,781.38,66,105.99,863.36,397.32,2457,2110,2611,545
13268,638564.9928,172771.7992,643564.9928,167771.7992,NAKAPIRIPIRIT,1049.7228,88.2147,3,2426.8,0.08,0.48,0.83,0.18,0.14,0.04,0.81,0.32,2031.92,519.35,215.43,735.81,66,121.36,870.90,459.62,236,261,852,2866
13269,638564.9928,167771.7992,643564.9928,162771.7992,BULAMBULI,1052.1586,88.5296,2,891.5,0.41,0.76,0.80,0.54,0.40,0.03,0.60,0.74,1908.27,553.49,213.40,715.69,66.7984583150903,131.83,908.91,442.88,1758,427,2286,1006
13270,638564.9928,162771.7992,643564.9928,157771.7992,BUKEDEA,1055.3657,88.7675,2,1885.7,0.01,0.21,0.79,0.27,0.86,0.19,0.50,0.24,1784.69,573.98,208.95,730.56,67,121.04,940.03,428.50,2660,517,1917,2954
13271,638564.9928,157771.7992,643564.9928,152771.7992,BUKEDEA,1059.5082,88.6358,2,1366.3,0.82,0.95,0.53,0.26,0.26,0.30,0.96,0.43,1581.21,575.87,226.99,780.78,67,119.66,913.72,397.42,196,2702,973,244
13272,638564.9928,152771.7992,643564.9928,147771.7992,BUKEDEA,1067.1972,88.7550,3,2329.8,0.22,0.22,0.74,0.60,0.78,0.69,0.86,0.33,2208.45,582.83,256.15,775.98,70.5618063091099,101.12,883.13,368.50,1743,2628,2674,175
13273,638564.9928,147771.7992,643564.9928,142771.7992,SIRONKO,1079.5694,89.2355,4,746.0,0.22,0.43,0.58,0.68,0.17,0.80,0.31,0.52,2343.28,596.31,261.08,758.92,71,116.55,861.94,469.56,899,184,126,991
13274,638564.9928,142771.7992,643564.9928,137771.7992,SIRONKO,1125.7123,89.6889,4,839.9,0.97,0.72,0.65,0.15,0.42,0.83,0.67,0.31,1860.08,563.10,283.08,773.10,71,100.76,862.60,443.03,1089,328,2654,692
13275,638564.9928,137771.7992,643564.9928,132771.7992,SIRONKO,1127.3769,89.8012,4,245.3,0.47,0.06,0.03,0.86,0.76,0.12,0.86,0.99,1271.09,436.30,345.80,641.53,70.0084117328808,73.85,835.80,302.88,1912,2934,1704,200
13276,638564.9928,132771.7992,643564.9928,127771.7992,SIRONKO,1263.5206,89.9576,4,2081.9,0.02,0.67,0.58,0.04,0.11,0.47,0.36,0.86,1932.50,328.59,358.15,527.23,70,96.37,826.85,267.33,2317,2348,2687,1970
13277,638564.9928,127771.7992,643564.9928,122771.7992,SIRONKO,1390.6177,89.9937,4,2441.4,0.07,0.73,0.53,0.53,0.37,0.30,0.57,0.59,1780.99,340.57,373.00,512.53,70.0916470185439,106.79,878.26,264.50,282,1186,934,755
13278,638564.9928,122771.7992,643564.9928,117771.7992,SIRONKO,1563.3827,89.9954,4,2098.2,0.58,0.68,0.65,0.45,0.82,0.54,0.07,0.00,2296.86,315.08,351.81,522.90,71,130.12,949.90,309.41,795,2659,1335,1171
13279,638564.9928,117771.7992,643564.9928,112771.7992,MBALE,1949.0813,89.9975,3,147.8,0.68,0.19,0.55,0.84,0.48,0.12,0.22,0.36,2174.30,259.62,476.35,394.94,71,138.12,1227.79,346.69,1732,2851,1848,2026
13280,638564.9928,112771.7992,643564.9928,107771.7992,MBALE,1509.5367,89.9969,4,2399.6,0.54,0.46,0.71,0.57,0.13,0.64,0.88,0.06,2371.98,302.55,357.61,508.51,71,105.67,910.79,260.15,1755,2003,1267,132
13281,638564.9928,107771.7992,643564.9928,102771.7992,MANAFWA,1248.6567,89.9902,4,125.9,0.87,0.53,0.43,0.72,0.88,0.66,0.20,0.06,2663.97,300.05,345.14,509.94,71,90.32,862.30,207.67,1710,619,2317,2639
13282,638564.9928,102771.7992,643564.9928,97771.7992000003,MANAFWA,1291.0892,89.9928,4,848.3,0.36,0.27,0.98,0.57,0.02,0.19,0.39,0.93,2673.08,325.75,310.88,530.02,71,87.77,911.23,225.31,1001,1522,2036,2448
13283,638564.9928,97771.7992000003,643564.9928,92771.7992000003,MANAFWA,1279.6180,89.9557,4,1712.3,0.85,0.05,0.32,0.56,0.22,0.91,0.07,0.75,2682.56,337.30,272.26,542.78,72.6516642561227,89.60,881.84,260.20,2642,2222,73,2379
13284,638564.9928,92771.7992000003,643564.9928,87771.7992000003,MANAFWA,1276.3909,89.9881,4,168.1,0.37,0.88,0.69,0.13,0.90,0.36,0.53,0.72,2124.83,317.04,256.70,459.12,77,80.00,837.16,219.46,1067,683,1415,1987
13285,638564.9928,87771.7992000003,643564.9928,82771.7992000003,TORORO,1338.9225,89.9910,4,2465.0,0.30,0.69,0.31,0.90,0.94,0.80,0.14,0.56,2180.65,272.40,233.27,358.49,77,81.74,787.40,195.75,2356,2136,2592,1376
13286,638564.9928,82771.7992000003,643564.9928,77771.7992000002,TORORO,1277.6902,89.9876,4,2418.1,0.09,0.33,0.18,0.76,0.38,0.52,0.38,0.77,2064.34,295.19,189.73,327.00,79.5818261879868,77.35,804.95,185.26,2012,115,204,2597
13287,638564.9928,77771.7992000002,643564.9928,72771.7992000002,TORORO,1201.8200,89.9860,4,2235.0,0.36,0.29,0.93,0.48,0.81,0.99,0.15,0.32,1294.37,265.72,170.01,341.95,84,83.39,793.84,179.60,2832,1312,1080,1295
13288,638564.9928,72771.7992000002,643564.9928,67771.7992000002,TORORO,1157.1704,89.7211,4,2911.3,0.22,0.62,0.74,0.49,0.53,0.89,0.68,0.91,1147.55,275.89,169.56,345.25,84,78.10,803.52,178.02,883,2569,473,376
13347,643564.9928,412771.7992,648564.9928,407771.7992,KAABONG,1085.2829,89.9895,2,2755.4,0.87,1.00,0.98,0.32,0.14,0.98,0.10,0.70,2626.45,339.72,110.47,855.33,58,111.67,758.38,462.17,1718,1059,1588,896
13348,643564.9928,407771.7992,648564.9928,402771.7992,KAABONG,1490.4492,89.9967,1,1634.6,0.70,0.87,0.41,0.76,0.94,0.60,0.77,0.63,2398.70,271.66,116.99,915.49,58,83.53,856.93,385.45,2947,612,1086,1761
13349,643564.9928,402771.7992,648564.9928,397771.7992,KAABONG,1794.5511,89.9909,2,1080.6,0.72,0.70,0.76,0.45,0.33,0.08,0.57,0.49,1950.99,281.00,124.23,878.62,58,90.88,851.50,409.53,2797,457,998,1285
13350,643564.9928,397771.7992,648564.9928,392771.7992,KAABONG,1778.0470,89.9909,2,2484.3,0.74,0.26,0.31,0.62,0.61,0.02,0.62,0.09,1864.31,291.58,111.15,921.75,58,114.28,858.03,476.48,763,3000,2712,1306
13351,643564.9928,392771.7992,648564.9928,387771.7992,KAABONG,1775.4572,89.9577,2,2198.2,0.45,1.00,0.71,0.85,0.20,0.42,0.78,0.16,2111.79,308.44,107.98,939.96,58,116.50,858.30,491.01,420,603,2727,316
13352,643564.9928,387771.7992,648564.9928,382771.7992,KAABONG,1711.3405,89.9880,3,2469.1,0.80,0.17,0.73,0.32,0.38,0.62,0.36,0.67,1959.24,328.80,102.40,881.15,60.8359788041667,117.47,837.52,511.89,2451,1732,2512,562
13353,643564.9928,382771.7992,648564.9928,377771.7992,KAABONG,1669.3155,89.9870,3,1235.7,0.42,0.83,0.95,0.96,0.87,0.54,0.75,0.42,2697.78,314.61,95.39,876.34,66,114.48,817.42,495.26,1039,31,1889,1603
13354,643564.9928,377771.7992,648564.9928,372771.7992,KAABONG,1599.5758,89.9886,3,1116.4,0.06,0.49,0.83,0.37,0.81,0.06,0.03,0.54,2750.92,319.72,94.77,886.71,66,113.99,796.87,503.88,2539,1710,49,1209
13355,643564.9928,372771.7992,648564.9928,367771.7992,KAABONG,1526.5582,89.9807,3,2721.8,0.63,0.09,0.99,0.57,0.35,0.96,0.36,0.20,2158.29,347.44,94.11,899.68,68.7067614317994,120.46,787.23,478.90,1208,937,1724,531
13356,643564.9928,367771.7992,648564.9928,362771.7992,KAABONG,1474.4201,89.7208,3,1410.7,0.97,0.98,0.43,0.24,0.48,0.91,0.16,0.84,2059.97,351.00,95.05,927.89,72,126.24,789.34,555.06,2691,1408,941,1907
13357,643564.9928,362771.7992,648564.9928,357771.7992,KAABONG,1434.7840,89.3980,3,1946.5,0.46,0.36,0.86,0.26,0.33,0.33,0.79,0.75,1738.00,349.24,100.93,1023.62,72,133.93,787.61,603.65,1170,2899,754,2602
13358,643564.9928,357771.7992,648564.9928,352771.7992,KAABONG,1401.4348,89.7093,3,386.4,0.13,0.21,0.68,0.53,0.04,0.90,0.68,0.24,1919.73,351.00,103.24,928.15,69.8192207854949,118.73,736.13,618.68,1914,2899,466,1678
13359,643564.9928,352771.7992,648564.9928,347771.7992,KAABONG,1365.5634,89.5496,3,37.5,0.32,0.38,0.04,0.68,0.74,0.80,0.78,0.15,1665.37,352.26,104.62,973.97,68,126.00,752.50,593.55,252,2342,709,939
13360,643564.9928,347771.7992,648564.9928,342771.7992,KAABONG,1341.8290,89.6529,3,2295.3,0.52,0.83,0.26,0.61,0.05,0.70,0.66,0.17,1626.48,360.47,93.34,965.74,68,129.01,770.88,576.80,853,1368,1593,161
13361,643564.9928,342771.7992,648564.9928,337771.7992,KAABONG,1320.3107,89.6097,3,52.1,0.96,0.87,0.16,0.32,0.57,0.80,0.39,0.74,1821.14,417.91,88.31,963.61,68.6510848462114,132.54,782.97,605.48,166,351,2558,2523
13362,643564.9928,337771.7992,648564.9928,332771.7992,KOTIDO,1294.6269,89.7375,3,1270.8,0.97,0.04,0.45,0.60,0.41,0.32,0.44,0.09,2017.44,401.82,93.56,978.92,69,129.08,781.01,601.24,1291,2583,589,105
13363,643564.9928,332771.7992,648564.9928,327771.7992,KOTIDO,1274.3042,89.6380,3,982.2,0.10,0.44,0.75,0.78,0.52,0.21,0.33,0.23,2065.67,596.33,94.92,1002.33,69,128.38,828.62,636.93,1632,2484,887,2374
13364,643564.9928,327771.7992,648564.9928,322771.7992,KOTIDO,1265.8997,89.6489,3,1795.4,0.35,0.14,0.38,0.91,0.78,0.72,0.15,0.35,2169.15,624.36,99.89,996.12,67.5196663326092,125.27,839.60,611.24,457,803,2544,2983
13365,643564.9928,322771.7992,648564.9928,317771.7992,NAPAK,1237.6752,89.7046,3,2111.9,0.22,0.99,0.07,0.97,0.34,0.90,0.33,0.76,1995.75,474.56,98.68,985.12,67,120.60,792.33,556.80,2655,2402,2974,454
13366,643564.9928,317771.7992,648564.9928,312771.7992,NAPAK,1224.9513,89.8337,2,1684.5,0.21,0.36,0.55,0.36,0.63,0.32,0.48,0.51,1909.29,371.70,102.24,833.95,67,118.85,755.13,527.04,1494,608,446,2615
13367,643564.9928,312771.7992,648564.9928,307771.7992,NAPAK,1226.8097,89.6767,3,2360.2,0.40,0.09,0.68,0.22,0.68,0.50,0.11,0.55,1827.79,382.76,99.10,852.91,63.6416843356301,125.13,749.44,537.63,1459,329,2497,2750
